Date,Open,High,Low,Close,Adj Close,Volume,Return,DailyRV
4/11/1969,101.550003,102.279999,100.970001,101.650002,101.650002,10650000,0.000984727,1.81631E-05
4/14/1969,101.650002,102.400002,101.019997,101.57,101.57,8990000,-0.000787034,3.13914E-06
4/15/1969,101.57,102.150002,100.760002,101.529999,101.529999,9610000,-0.000393827,1.54612E-07
4/16/1969,101.529999,101.779999,100.160004,100.629997,100.629997,9680000,-0.008864395,7.17505E-05
4/17/1969,100.629997,101.410004,99.989998,100.779999,100.779999,9360000,0.001490629,0.000107227
4/18/1969,100.779999,102.089996,100.300003,101.239998,101.239998,10850000,0.004564388,9.44799E-06
4/21/1969,101.239998,101.68,100.110001,100.559998,100.559998,10010000,-0.006716713,0.000127263
4/22/1969,100.559998,101.290001,99.519997,100.779999,100.779999,10250000,0.002187759,7.92896E-05
4/23/1969,100.779999,101.769997,100.150002,100.800003,100.800003,12220000,0.000198492,3.95718E-06
4/24/1969,100.800003,101.800003,100.209999,101.269997,101.269997,11340000,0.004662639,1.99286E-05
4/25/1969,101.269997,102.290001,100.809998,101.720001,101.720001,12480000,0.004443606,4.79752E-08
4/28/1969,101.720001,102.650002,100.970001,102.029999,102.029999,11120000,0.003047562,1.94894E-06
4/29/1969,102.029999,103.309998,101.510002,102.790001,102.790001,14730000,0.007448809,1.9371E-05
4/30/1969,102.790001,104.559998,102.5,103.690002,103.690002,19350000,0.008755725,1.70803E-06
5/1/1969,103.690002,104.589996,102.739998,103.510002,103.510002,14380000,-0.001735944,0.000110075
5/2/1969,103.510002,104.629997,102.980003,104,104,13070000,0.004733823,4.18579E-05
5/5/1969,104,105.080002,103.480003,104.370003,104.370003,13300000,0.003557721,1.38321E-06
5/6/1969,104.370003,105.5,103.839996,104.860001,104.860001,14700000,0.004694816,1.29299E-06
5/7/1969,104.860001,105.589996,103.830002,104.669998,104.669998,14030000,-0.001811968,4.23382E-05
5/8/1969,104.669998,105.739998,104.099998,105.099998,105.099998,13050000,0.00410815,3.50478E-05
5/9/1969,105.099998,106.010002,104.349998,105.050003,105.050003,12530000,-0.00047569,2.10116E-05
5/12/1969,105.050003,105.650002,104.120003,104.889999,104.889999,10550000,-0.001523122,1.09711E-06
5/13/1969,104.889999,105.910004,104.309998,105.339996,105.339996,12910000,0.00429018,3.37945E-05
5/14/1969,105.339996,106.739998,105.07,106.160004,106.160004,14360000,0.007784394,1.22095E-05
5/15/1969,106.160004,106.690002,105.080002,105.849998,105.849998,11930000,-0.002920177,0.000114588
5/16/1969,105.849998,106.589996,105.18,105.940002,105.940002,12280000,0.000850298,1.42165E-05
5/19/1969,105.940002,106.150002,104.519997,104.970001,104.970001,9790000,-0.009156135,0.000100129
5/20/1969,104.970001,105.160004,103.559998,104.040001,104.040001,10280000,-0.008859674,8.78893E-08
5/21/1969,104.040001,105.029999,103.370003,104.470001,104.470001,12100000,0.004133026,0.00016881
5/22/1969,104.470001,105.660004,103.919998,104.599998,104.599998,13710000,0.001244348,8.34446E-06
5/23/1969,104.599998,105.32,103.779999,104.589996,104.589996,10900000,-9.56214E-05,1.79552E-06
5/26/1969,104.589996,105.139999,103.800003,104.360001,104.360001,9030000,-0.002199015,4.42427E-06
5/27/1969,104.360001,104.68,103.120003,103.57,103.57,10580000,-0.00756996,2.8847E-05
5/28/1969,103.57,103.910004,102.290001,103.260002,103.260002,11330000,-0.002993125,2.09474E-05
5/29/1969,103.260002,104.269997,102.760002,103.459999,103.459999,11770000,0.001936829,2.43045E-05
6/2/1969,103.459999,103.75,102.400002,102.940002,102.940002,9180000,-0.005026068,4.84819E-05
6/3/1969,102.940002,103.599998,102.089996,102.629997,102.629997,11190000,-0.003011512,4.05844E-06
6/4/1969,102.629997,103.449997,102.07,102.589996,102.589996,10840000,-0.000389759,6.87358E-06
6/5/1969,102.589996,103.449997,102.050003,102.760002,102.760002,12350000,0.00165714,4.1898E-06
6/6/1969,102.760002,103.410004,101.68,102.120003,102.120003,12520000,-0.006228094,6.21769E-05
6/9/1969,102.120003,102.160004,100.540001,101.199997,101.199997,10650000,-0.009009067,7.73381E-06
6/10/1969,101.199997,101.760002,100.019997,100.419998,100.419998,10660000,-0.0077075,1.69408E-06
6/11/1969,100.419998,100.709999,99.019997,99.050003,99.050003,13640000,-0.013642651,3.5226E-05
6/12/1969,99.050003,99.779999,97.959999,98.260002,98.260002,11790000,-0.00797578,3.21134E-05
6/13/1969,98.260002,99.510002,97.589996,98.650002,98.650002,13070000,0.003969062,0.000142679
6/16/1969,98.650002,99.639999,97.910004,98.32,98.32,10400000,-0.00334518,5.34981E-05
6/17/1969,98.32,98.709999,96.879997,97.949997,97.949997,12210000,-0.003763253,1.74785E-07
6/18/1969,97.949997,99.199997,97.449997,97.809998,97.809998,11290000,-0.00142929,5.44738E-06
6/19/1969,97.809998,98.379997,96.610001,97.239998,97.239998,11160000,-0.005827625,1.93453E-05
6/20/1969,97.239998,98.220001,96.290001,96.669998,96.669998,11360000,-0.005861785,1.16693E-09
6/23/1969,96.669998,97.169998,95.209999,96.230003,96.230003,12900000,-0.004551516,1.71681E-06
6/24/1969,96.290001,98.040001,96.290001,97.32,97.32,11460000,0.010696843,0.000232512
6/25/1969,97.32,98.300003,96.559998,97.010002,97.010002,10490000,-0.003185347,0.000192715
6/26/1969,97.010002,97.910004,95.970001,97.25,97.25,10310000,0.002473951,3.20277E-05
6/27/1969,97.25,98.150002,96.650002,97.330002,97.330002,9020000,0.000822643,2.72682E-06
6/30/1969,97.330002,98.639999,96.82,97.709999,97.709999,8640000,0.003904212,9.49607E-06
7/1/1969,97.709999,98.660004,97.129997,98.080002,98.080002,9890000,0.003786747,1.37982E-08
7/2/1969,98.080002,99.5,97.809998,98.940002,98.940002,11350000,0.008768352,2.48164E-05
7/3/1969,98.940002,100.25,98.620003,99.610001,99.610001,10110000,0.006771771,3.98634E-06
7/7/1969,99.610001,100.330002,98.449997,99.029999,99.029999,9970000,-0.005822729,0.000158621
7/8/1969,98.980003,98.980003,97.150002,97.629997,97.629997,9320000,-0.013639179,6.10969E-05
7/9/1969,97.629997,97.849998,96.330002,96.879997,96.879997,9320000,-0.007682065,3.54872E-05
7/10/1969,96.879997,97.040001,95.029999,95.379997,95.379997,11450000,-0.015483072,6.08557E-05
7/11/1969,95.379997,96.650002,94.809998,95.769997,95.769997,11730000,0.004088908,0.000383062
7/14/1969,95.769997,96.169998,94.199997,94.550003,94.550003,8310000,-0.012738791,0.000283171
7/15/1969,94.550003,95,93.110001,94.239998,94.239998,11110000,-0.003278741,8.94925E-05
7/16/1969,94.239998,95.830002,94.220001,95.18,95.18,10470000,0.009974555,0.00017565
7/17/1969,95.18,96.709999,95.07,95.760002,95.760002,10450000,0.006093738,1.50607E-05
7/18/1969,95.760002,95.839996,94.18,94.949997,94.949997,8590000,-0.008458699,0.000211773
7/22/1969,94.949997,95.449997,93.150002,93.519997,93.519997,9780000,-0.015060559,4.35846E-05
7/23/1969,93.519997,93.989998,92.07,93.120003,93.120003,11680000,-0.004277096,0.000116283
7/24/1969,93.120003,93.870003,92.290001,92.800003,92.800003,9750000,-0.003436426,7.06726E-07
7/25/1969,92.800003,93.279999,91.540001,92.059998,92.059998,9800000,-0.007974192,2.05913E-05
7/28/1969,91.910004,91.910004,89.830002,90.209999,90.209999,11800000,-0.018496409,0.000110717
7/29/1969,90.209999,91.559998,89.059998,89.480003,89.480003,13630000,-0.008092185,0.000108248
7/30/1969,89.480003,90.82,88.040001,89.93,89.93,15580000,0.005029023,0.000172166
7/31/1969,89.959999,92.400002,89.959999,91.830002,91.830002,14160000,0.02078705,0.000248315
8/1/1969,91.919998,94.190002,91.919998,93.470001,93.470001,15070000,0.016862522,1.54019E-05
8/4/1969,93.470001,94.419998,92.290001,92.989998,92.989998,10700000,-0.00513537,0.000483907
8/5/1969,92.989998,94.019997,92.129997,93.410004,93.410004,8940000,0.004516679,9.3162E-05
8/6/1969,93.410004,94.760002,93.019997,93.919998,93.919998,11100000,0.005459736,8.89357E-07
8/7/1969,93.919998,94.769997,93.169998,93.989998,93.989998,9450000,0.000745315,2.22258E-05
8/8/1969,93.989998,94.629997,93.290001,93.940002,93.940002,8760000,-0.000531929,1.63135E-06
8/11/1969,93.940002,94.239998,92.769997,93.360001,93.360001,6680000,-0.006174164,3.18348E-05
8/12/1969,93.360001,93.660004,92.190002,92.629997,92.629997,7870000,-0.007819237,2.70627E-06
8/13/1969,92.629997,93.260002,91.480003,92.699997,92.699997,9910000,0.000755695,7.35295E-05
8/14/1969,92.699997,93.870003,92.32,93.339996,93.339996,9690000,0.006903981,3.78014E-05
8/15/1969,93.339996,94.5,92.919998,94,94,10210000,0.007070967,2.78843E-08
8/18/1969,94,95,93.510002,94.57,94.57,9420000,0.00606383,1.01432E-06
8/19/1969,94.57,95.18,93.949997,95.07,95.07,12640000,0.005287089,6.03326E-07
8/20/1969,95.07,95.639999,94.25,95.07,95.07,9680000,0,2.79533E-05
8/21/1969,95.07,95.870003,94.559998,95.349998,95.349998,8420000,0.002945177,8.67407E-06
8/22/1969,95.349998,96.43,94.910004,95.919998,95.919998,10140000,0.005977976,9.19787E-06
8/25/1969,95.919998,96.129997,94.519997,94.93,94.93,8410000,-0.01032108,0.000265659
8/26/1969,94.93,95.040001,93.650002,94.300003,94.300003,8910000,-0.006636437,1.35766E-05
8/27/1969,94.300003,95.160004,93.760002,94.489998,94.489998,9100000,0.002014793,7.48438E-05
8/28/1969,94.489998,95.379997,94.040001,94.889999,94.889999,7730000,0.004233263,4.92161E-06
8/29/1969,94.889999,95.510002,94.459999,95.510002,95.510002,8850000,0.006533913,5.29299E-06
9/2/1969,95.510002,96.309998,94.849998,95.540001,95.540001,8560000,0.000314093,3.86862E-05
9/3/1969,95.540001,96.110001,94.379997,94.980003,94.980003,8760000,-0.005861398,3.81367E-05
9/4/1969,94.980003,95.199997,93.660004,94.199997,94.199997,9380000,-0.008212318,5.52682E-06
9/5/1969,94.199997,94.510002,93.089996,93.639999,93.639999,8890000,-0.005944777,5.14174E-06
9/8/1969,93.639999,93.760002,92.349998,92.699997,92.699997,8310000,-0.010038467,1.67583E-05
9/9/1969,92.699997,93.940002,91.769997,93.379997,93.379997,10980000,0.007335491,0.000301854
9/10/1969,93.379997,95.349998,93.230003,94.949997,94.949997,11490000,0.016813023,8.98236E-05
9/11/1969,94.949997,95.769997,93.720001,94.220001,94.220001,12370000,-0.007688215,0.000600311
9/12/1969,94.220001,95.040001,93.260002,94.129997,94.129997,10800000,-0.000955254,4.53328E-05
9/15/1969,94.129997,95.610001,93.730003,94.870003,94.870003,10680000,0.007861532,7.77357E-05
9/16/1969,94.870003,95.730003,94.059998,94.949997,94.949997,11160000,0.000843196,4.9257E-05
9/17/1969,94.949997,95.699997,94.040001,94.760002,94.760002,10980000,-0.002001001,8.08945E-06
9/18/1969,94.760002,95.529999,94.050003,94.900002,94.900002,11170000,0.001477417,1.20994E-05
9/19/1969,94.900002,95.919998,94.349998,95.190002,95.190002,12270000,0.003055848,2.49145E-06
9/22/1969,95.190002,96.129997,94.580002,95.629997,95.629997,9280000,0.004622282,2.45371E-06
9/23/1969,95.629997,96.620003,94.860001,95.629997,95.629997,13030000,0,2.13655E-05
9/24/1969,95.629997,96.199997,94.75,95.5,95.5,11320000,-0.001359375,1.8479E-06
9/25/1969,95.5,95.919998,94.279999,94.769997,94.769997,10690000,-0.00764401,3.94966E-05
9/26/1969,94.769997,95.230003,93.529999,94.160004,94.160004,9680000,-0.006436562,1.45793E-06
9/29/1969,94.160004,94.449997,92.620003,93.410004,93.410004,10170000,-0.007965165,2.33663E-06
9/30/1969,93.410004,94.050003,92.550003,93.120003,93.120003,9180000,-0.003104603,2.36251E-05
10/1/1969,93.120003,93.510002,92.120003,92.519997,92.519997,9090000,-0.006443363,1.11473E-05
10/2/1969,92.519997,93.629997,91.660004,93.239998,93.239998,11430000,0.007782112,0.000202364
10/3/1969,93.239998,94.389999,92.650002,93.190002,93.190002,12410000,-0.000536208,6.91944E-05
10/6/1969,93.190002,93.989998,92.5,93.379997,93.379997,9180000,0.002038792,6.63062E-06
10/7/1969,93.379997,94.029999,92.589996,93.089996,93.089996,10050000,-0.003105601,2.64648E-05
10/8/1969,93.089996,93.559998,92.040001,92.669998,92.669998,10370000,-0.004511742,1.97723E-06
10/9/1969,92.669998,93.550003,91.75,93.029999,93.029999,10420000,0.003884763,7.05013E-05
10/10/1969,93.029999,94.190002,92.599998,93.559998,93.559998,12210000,0.005697076,3.28448E-06
10/13/1969,93.559998,94.860001,93.199997,94.550003,94.550003,13620000,0.010581499,2.38576E-05
10/14/1969,94.550003,96.529999,94.32,95.699997,95.699997,19950000,0.012162813,2.50055E-06
10/15/1969,95.699997,96.559998,94.650002,95.720001,95.720001,15740000,0.000209028,0.000142893
10/16/1969,95.720001,97.540001,95.050003,96.370003,96.370003,19500000,0.00679066,4.33179E-05
10/17/1969,96.370003,97.239998,95.379997,96.260002,96.260002,13740000,-0.001141444,6.29183E-05
10/20/1969,96.260002,97.169998,95.290001,96.459999,96.459999,13540000,0.002077675,1.03627E-05
10/21/1969,96.459999,97.839996,95.860001,97.199997,97.199997,16460000,0.007671553,3.12915E-05
10/22/1969,97.199997,98.610001,96.559998,97.830002,97.830002,19320000,0.006481533,1.41615E-06
10/23/1969,97.830002,98.389999,96.459999,97.459999,97.459999,14780000,-0.003782102,0.000105342
10/24/1969,97.459999,98.830002,96.970001,98.120003,98.120003,15430000,0.00677205,0.00011139
10/27/1969,98.120003,98.779999,97.489998,97.970001,97.970001,12160000,-0.001528761,6.89035E-05
10/28/1969,97.970001,98.550003,97.019997,97.660004,97.660004,12410000,-0.003164203,2.67467E-06
10/29/1969,97.660004,97.919998,96.260002,96.809998,96.809998,12380000,-0.008703727,3.06863E-05
10/30/1969,96.809998,97.470001,95.610001,96.93,96.93,12820000,0.001239562,9.8869E-05
10/31/1969,96.93,98.029999,96.330002,97.120003,97.120003,13100000,0.001960208,5.19331E-07
11/3/1969,97.120003,97.82,96.190002,97.150002,97.150002,11140000,0.000308886,2.72687E-06
11/4/1969,97.150002,97.82,95.839996,97.209999,97.209999,12340000,0.000617571,9.52863E-08
11/5/1969,97.209999,98.389999,96.75,97.639999,97.639999,12110000,0.004423413,1.44844E-05
11/6/1969,97.639999,98.309998,96.800003,97.669998,97.669998,11110000,0.000307241,1.69429E-05
11/7/1969,97.669998,99.010002,97.18,98.260002,98.260002,13280000,0.006040791,3.28736E-05
11/10/1969,98.260002,99.230003,97.650002,98.330002,98.330002,12490000,0.000712396,2.83918E-05
11/11/1969,98.330002,98.790001,97.449997,98.07,98.07,10080000,-0.002644178,1.12666E-05
11/12/1969,98.07,98.720001,97.279999,97.889999,97.889999,12480000,-0.001835434,6.54067E-07
11/13/1969,97.889999,98.339996,96.540001,97.419998,97.419998,12090000,-0.004801318,8.79647E-06
11/14/1969,97.419998,97.440002,96.360001,97.07,97.07,10580000,-0.003592671,1.46083E-06
11/17/1969,97.07,97.360001,95.82,96.410004,96.410004,10120000,-0.006799176,1.02817E-05
11/18/1969,96.410004,97,95.57,96.389999,96.389999,11010000,-0.000207499,4.34502E-05
11/19/1969,96.389999,96.949997,95.360001,95.900002,95.900002,11240000,-0.005083484,2.37752E-05
11/20/1969,95.900002,95.940002,94.120003,94.910004,94.910004,12010000,-0.010323232,2.7455E-05
11/21/1969,94.910004,95.339996,93.870003,94.32,94.32,9840000,-0.006216457,1.68656E-05
11/24/1969,94.32,94.43,92.629997,93.239998,93.239998,10940000,-0.011450403,2.73942E-05
11/25/1969,93.239998,94.169998,92.379997,92.940002,92.940002,11560000,-0.00321746,6.77813E-05
11/26/1969,92.940002,93.849998,92.239998,93.269997,93.269997,10630000,0.003550624,4.5807E-05
11/28/1969,93.269997,94.410004,92.879997,93.809998,93.809998,8550000,0.005789654,5.01325E-06
12/1/1969,93.809998,94.470001,92.779999,93.220001,93.220001,9950000,-0.006289276,0.000145901
12/2/1969,93.220001,93.540001,91.949997,92.650002,92.650002,9940000,-0.006114557,3.05269E-08
12/3/1969,92.650002,93.050003,91.25,91.650002,91.650002,11300000,-0.010793308,2.18907E-05
12/4/1969,91.650002,92.449997,90.360001,91.949997,91.949997,13230000,0.003273268,0.000197869
12/5/1969,91.949997,92.910004,91.139999,91.730003,91.730003,11150000,-0.00239254,3.21014E-05
12/8/1969,91.730003,92.050003,90.290001,90.839996,90.839996,9990000,-0.009702463,5.3435E-05
12/9/1969,90.839996,91.790001,89.93,90.550003,90.550003,12290000,-0.003192349,4.23816E-05
12/10/1969,90.550003,91.220001,89.330002,90.480003,90.480003,12590000,-0.000773054,5.85299E-06
12/11/1969,90.480003,91.370003,89.739998,90.519997,90.519997,10430000,0.00044202,1.4764E-06
12/12/1969,90.519997,91.669998,90.050003,90.809998,90.809998,11630000,0.003203723,7.627E-06
12/15/1969,90.809998,91.419998,89.959999,90.540001,90.540001,11100000,-0.002973208,3.81545E-05
12/16/1969,90.540001,91.050003,89.230003,89.720001,89.720001,11880000,-0.00905677,3.70097E-05
12/17/1969,89.720001,90.32,88.940002,89.199997,89.199997,12840000,-0.005795854,1.06336E-05
12/18/1969,89.199997,91.150002,88.620003,90.610001,90.610001,15950000,0.01580722,0.000466693
12/19/1969,90.610001,92.339996,90.330002,91.379997,91.379997,15420000,0.008497914,5.3426E-05
12/22/1969,91.379997,92.029999,90.099998,90.580002,90.580002,12680000,-0.008754596,0.000297649
12/23/1969,90.580002,91.129997,89.400002,90.230003,90.230003,13890000,-0.003863977,2.39182E-05
12/24/1969,90.230003,91.889999,89.93,91.18,91.18,11670000,0.010528615,0.000207147
12/26/1969,91.18,92.300003,90.940002,91.889999,91.889999,6750000,0.007786784,7.51764E-06
12/29/1969,91.889999,92.489998,90.660004,91.25,91.25,12500000,-0.006964838,0.00021761
12/30/1969,91.25,92.199997,90.470001,91.599998,91.599998,15790000,0.003835595,0.000116649
12/31/1969,91.599998,92.940002,91.150002,92.059998,92.059998,19380000,0.005021834,1.40716E-06
1/2/1970,92.059998,93.540001,91.790001,93,93,8050000,0.010210754,2.69249E-05
1/5/1970,93,94.25,92.529999,93.459999,93.459999,11490000,0.004946226,2.77153E-05
1/6/1970,93.459999,93.809998,92.129997,92.82,92.82,11460000,-0.006847839,0.0001391
1/7/1970,92.82,93.379997,91.93,92.629997,92.629997,10010000,-0.002047005,2.3048E-05
1/8/1970,92.629997,93.470001,91.989998,92.68,92.68,10670000,0.000539814,6.69163E-06
1/9/1970,92.68,93.25,91.82,92.400002,92.400002,9380000,-0.003021126,1.26803E-05
1/12/1970,92.400002,92.669998,91.199997,91.699997,91.699997,8900000,-0.007575812,2.07452E-05
1/13/1970,91.699997,92.610001,90.989998,91.919998,91.919998,9870000,0.002399139,9.94996E-05
1/14/1970,91.919998,92.400002,90.879997,91.650002,91.650002,10380000,-0.002937293,2.84775E-05
1/15/1970,91.650002,92.349998,90.730003,91.68,91.68,11120000,0.00032731,1.06576E-05
1/16/1970,91.68,92.489998,90.360001,90.919998,90.919998,11940000,-0.008289725,7.42533E-05
1/19/1970,90.720001,90.720001,89.139999,89.650002,89.650002,9500000,-0.011794521,1.22836E-05
1/20/1970,89.650002,90.449997,88.639999,89.830002,89.830002,11050000,0.002007808,0.000190504
1/21/1970,89.830002,90.610001,89.199997,89.949997,89.949997,9880000,0.001335801,4.51594E-07
1/22/1970,89.949997,90.800003,89.199997,90.040001,90.040001,11050000,0.0010006,1.12359E-07
1/23/1970,90.040001,90.449997,88.739998,89.370003,89.370003,11000000,-0.007441115,7.12626E-05
1/26/1970,89.230003,89.230003,87.489998,88.169998,88.169998,10670000,-0.011879468,1.9699E-05
1/27/1970,88.169998,88.540001,86.919998,87.620003,87.620003,9630000,-0.006237893,3.18274E-05
1/28/1970,87.620003,88.239998,86.440002,86.790001,86.790001,10510000,-0.009472746,1.04643E-05
1/29/1970,86.790001,87.089996,85.019997,85.690002,85.690002,12210000,-0.01267426,1.02497E-05
1/30/1970,85.690002,86.330002,84.419998,85.019997,85.019997,12320000,-0.00781894,2.35741E-05
2/2/1970,85.019997,86.760002,84.760002,85.75,85.75,13440000,0.008586251,0.00026913
2/3/1970,85.75,87.540001,84.639999,86.769997,86.769997,16050000,0.011895009,1.09479E-05
2/4/1970,86.769997,87.660004,85.589996,86.239998,86.239998,11040000,-0.006108091,0.000324112
2/5/1970,86.239998,86.620003,84.949997,85.900002,85.900002,9430000,-0.00394244,4.69004E-06
2/6/1970,85.900002,86.879997,85.230003,86.330002,86.330002,10150000,0.005005821,8.00714E-05
2/9/1970,86.330002,87.849998,86.160004,87.010002,87.010002,10830000,0.007876752,8.24225E-06
2/10/1970,87.010002,87.400002,85.580002,86.099998,86.099998,10110000,-0.010458614,0.000336186
2/11/1970,86.099998,87.379997,85.300003,86.940002,86.940002,12260000,0.009756144,0.000408636
2/12/1970,86.940002,87.540001,85.93,86.730003,86.730003,10010000,-0.002415447,0.000148148
2/13/1970,86.730003,87.300003,85.709999,86.540001,86.540001,11060000,-0.00219073,5.0498E-08
2/16/1970,86.540001,87.300003,85.800003,86.470001,86.470001,19780000,-0.000808874,1.90952E-06
2/17/1970,86.470001,87.080002,85.57,86.370003,86.370003,10140000,-0.001156447,1.20807E-07
2/18/1970,86.370003,88.07,86.190002,87.440002,87.440002,11950000,0.012388549,0.000183467
2/19/1970,87.440002,88.699997,86.940002,87.760002,87.760002,12890000,0.003659652,7.61936E-05
2/20/1970,87.760002,88.739998,86.870003,88.029999,88.029999,10790000,0.003076538,3.40022E-07
2/24/1970,88.029999,88.910004,87.279999,87.989998,87.989998,10810000,-0.000454402,1.24675E-05
2/25/1970,87.989998,89.800003,87.110001,89.349998,89.349998,13210000,0.015456302,0.000253151
2/26/1970,89.349998,89.629997,87.629997,88.900002,88.900002,11540000,-0.005036329,0.000419948
2/27/1970,88.900002,90.330002,88.419998,89.5,89.5,12890000,0.006749134,0.000138897
3/2/1970,89.5,90.800003,88.919998,89.709999,89.709999,12270000,0.002346358,1.93844E-05
3/3/1970,89.709999,90.669998,88.959999,90.230003,90.230003,11700000,0.0057965,1.19035E-05
3/4/1970,90.230003,91.050003,89.32,90.040001,90.040001,11850000,-0.002105752,6.24456E-05
3/5/1970,90.040001,90.989998,89.379997,90,90,11370000,-0.000444258,2.76056E-06
3/6/1970,90,90.360001,88.839996,89.440002,89.440002,10980000,-0.0062222,3.33846E-05
3/9/1970,89.43,89.43,87.940002,88.510002,88.510002,9760000,-0.010287353,1.65255E-05
3/10/1970,88.510002,89.410004,87.889999,88.75,88.75,9450000,0.002711535,0.000168971
3/11/1970,88.75,89.580002,88.110001,88.690002,88.690002,9180000,-0.000676034,1.14756E-05
3/12/1970,88.690002,89.089996,87.68,88.330002,88.330002,9140000,-0.004059082,1.1445E-05
3/13/1970,88.330002,89.43,87.290001,87.860001,87.860001,9560000,-0.005320967,1.59235E-06
3/16/1970,87.860001,87.970001,86.389999,86.910004,86.910004,8910000,-0.010812622,3.01583E-05
3/17/1970,86.910004,87.860001,86.360001,87.290001,87.290001,9090000,0.004372304,0.000230582
3/18/1970,87.290001,88.279999,86.93,87.540001,87.540001,9790000,0.002864016,2.27493E-06
3/19/1970,87.540001,88.199997,86.879997,87.419998,87.419998,8930000,-0.001370836,1.7934E-05
3/20/1970,87.419998,87.769997,86.43,87.059998,87.059998,7910000,-0.004118051,7.54719E-06
3/23/1970,87.059998,87.639999,86.190002,86.989998,86.989998,7330000,-0.000804043,1.09826E-05
3/24/1970,86.989998,88.43,86.900002,87.980003,87.980003,8840000,0.011380676,0.000148467
3/25/1970,88.110001,91.07,88.110001,89.769997,89.769997,17500000,0.018840041,5.56421E-05
3/26/1970,89.769997,90.650002,89.18,89.919998,89.919998,11350000,0.001670948,0.000294778
3/30/1970,89.919998,90.410004,88.910004,89.629997,89.629997,9600000,-0.0032251,2.39713E-05
3/31/1970,89.629997,90.169998,88.849998,89.629997,89.629997,8370000,0,1.04013E-05
4/1/1970,89.629997,90.620003,89.300003,90.07,90.07,9810000,0.004909104,2.40993E-05
4/2/1970,90.07,90.699997,89.279999,89.790001,89.790001,10520000,-0.003108682,6.42849E-05
4/3/1970,89.790001,90.160004,88.809998,89.389999,89.389999,9920000,-0.004454861,1.8122E-06
4/6/1970,89.389999,89.610001,88.150002,88.760002,88.760002,8380000,-0.007047735,6.72299E-06
4/7/1970,88.760002,89.309998,87.940002,88.519997,88.519997,8490000,-0.002703977,1.88682E-05
4/8/1970,88.519997,89.089996,87.830002,88.489998,88.489998,9070000,-0.000338895,5.59361E-06
4/9/1970,88.489998,89.32,87.959999,88.529999,88.529999,9060000,0.00045204,6.25578E-07
4/10/1970,88.529999,89.139999,87.82,88.239998,88.239998,10020000,-0.003275737,1.38963E-05
4/13/1970,88.239998,88.669998,87.150002,87.639999,87.639999,8810000,-0.006799626,1.24178E-05
4/14/1970,87.639999,87.730003,86.010002,86.889999,86.889999,10840000,-0.008557736,3.09095E-06
4/15/1970,86.889999,87.709999,86.529999,86.730003,86.730003,9410000,-0.001841363,4.51097E-05
4/16/1970,86.730003,87.129997,85.510002,85.879997,85.879997,10250000,-0.009800599,6.33494E-05
4/17/1970,85.879997,86.360001,84.75,85.669998,85.669998,10990000,-0.002445261,5.4101E-05
4/20/1970,85.669998,86.360001,84.989998,85.830002,85.830002,8280000,0.001867678,1.86014E-05
4/21/1970,85.830002,86.540001,84.989998,85.379997,85.379997,8490000,-0.00524298,5.05615E-05
4/22/1970,85.379997,85.510002,83.839996,84.269997,84.269997,10780000,-0.013000703,6.01823E-05
4/23/1970,84.269997,84.300003,82.610001,83.040001,83.040001,11050000,-0.014595895,2.54464E-06
4/24/1970,83.040001,83.620003,81.959999,82.769997,82.769997,10410000,-0.003251493,0.000128695
4/27/1970,82.769997,83.080002,81.080002,81.459999,81.459999,10240000,-0.015826967,0.000158143
4/28/1970,81.459999,82.160004,79.860001,80.269997,80.269997,12620000,-0.014608421,1.48485E-06
4/29/1970,80.269997,83.230003,79.309998,81.809998,81.809998,15800000,0.019185263,0.001142013
4/30/1970,81.809998,82.57,80.760002,81.519997,81.519997,9880000,-0.003544811,0.000516656
5/1/1970,81.519997,82.32,80.269997,81.440002,81.440002,8290000,-0.000981293,6.57163E-06
5/4/1970,81.279999,81.279999,78.849998,79.370003,79.370003,11450000,-0.023498967,0.000507046
5/5/1970,79.370003,79.830002,78.019997,78.599998,78.599998,10580000,-0.009701461,0.000190371
5/6/1970,78.599998,80.910004,78.230003,79.470001,79.470001,14380000,0.011068741,0.000431401
5/7/1970,79.470001,80.599998,78.889999,79.830002,79.830002,9530000,0.004530024,4.27548E-05
5/8/1970,79.830002,80.150002,78.709999,79.440002,79.440002,6930000,-0.004885381,8.86499E-05
5/11/1970,79.440002,79.720001,78.290001,78.599998,78.599998,6650000,-0.010574068,3.23612E-05
5/12/1970,78.599998,79.150002,77.059998,77.849998,77.849998,10850000,-0.009541985,1.0652E-06
5/13/1970,77.75,77.75,75.919998,76.529999,76.529999,10720000,-0.015691331,3.78145E-05
5/14/1970,76.529999,76.639999,74.029999,75.440002,75.440002,13920000,-0.014242742,2.09841E-06
5/15/1970,75.440002,77.419998,74.589996,76.900002,76.900002,14570000,0.019353128,0.001128682
5/18/1970,76.900002,77.68,76.07,76.959999,76.959999,8280000,0.000780195,0.000344954
5/19/1970,76.959999,77.199997,75.209999,75.459999,75.459999,9480000,-0.019490645,0.000410907
5/20/1970,75.349998,75.349998,73.25,73.519997,73.519997,13020000,-0.024286676,2.30019E-05
5/21/1970,73.510002,73.510002,70.940002,72.160004,72.160004,16710000,-0.018364821,3.50684E-05
5/22/1970,72.160004,73.419998,71.419998,72.25,72.25,12170000,0.001247173,0.00038463
